epoca,a,b,mse
9429,2.0000018834,1.0259573574,0.2317260944
9430,2.0000018834,1.0259573574,0.2317260944
9431,2.0000018834,1.0259573574,0.2317260944
9432,2.0000018834,1.0259573574,0.2317260944
9433,2.0000018834,1.0259573574,0.2317260944
9434,2.0000018834,1.0259573574,0.2317260944
9435,2.0000018834,1.0259573574,0.2317260944
9436,2.0000018834,1.0259573574,0.2317260944
9437,2.0000018834,1.0259573574,0.2317260944
9438,2.0000018834,1.0259573574,0.2317260944
9439,2.0000018834,1.0259573574,0.2317260944
9440,2.0000018834,1.0259573574,0.2317260944
9441,2.0000018834,1.0259573574,0.2317260944
9442,2.0000018834,1.0259573574,0.2317260944
9443,2.0000018834,1.0259573574,0.2317260944
9444,2.0000018834,1.0259573574,0.2317260944
9445,2.0000018834,1.0259573574,0.2317260944
9446,2.0000018834,1.0259573574,0.2317260944
9447,2.0000018834,1.0259573574,0.2317260944
9448,2.0000018834,1.0259573574,0.2317260944
9449,2.0000018834,1.0259573574,0.2317260944
9450,2.0000018834,1.0259573574,0.2317260944
9451,2.0000018834,1.0259573574,0.2317260944
9452,2.0000018834,1.0259573574,0.2317260944
9453,2.0000018834,1.0259573574,0.2317260944
9454,2.0000018834,1.0259573574,0.2317260944
9455,2.0000018834,1.0259573574,0.2317260944
9456,2.0000018834,1.0259573574,0.2317260944
9457,2.0000018834,1.0259573574,0.2317260944
9458,2.0000018834,1.0259573574,0.2317260944
9459,2.0000018834,1.0259573574,0.2317260944
9460,2.0000018834,1.0259573574,0.2317260944
9461,2.0000018834,1.0259573574,0.2317260944
9462,2.0000018834,1.0259573574,0.2317260944
9463,2.0000018834,1.0259573574,0.2317260944
9464,2.0000018834,1.0259573574,0.2317260944
9465,2.0000018834,1.0259573574,0.2317260944
9466,2.0000018834,1.0259573574,0.2317260944
9467,2.0000018834,1.0259573574,0.2317260944
9468,2.0000018834,1.0259573574,0.2317260944
9469,2.0000018834,1.0259573574,0.2317260944
9470,2.0000018834,1.0259573574,0.2317260944
9471,2.0000018834,1.0259573574,0.2317260944
9472,2.0000018834,1.0259573574,0.2317260944
9473,2.0000018834,1.0259573574,0.2317260944
9474,2.0000018834,1.0259573574,0.2317260944
9475,2.0000018834,1.0259573574,0.2317260944
9476,2.0000018834,1.0259573574,0.2317260944
9477,2.0000018834,1.0259573574,0.2317260944
9478,2.0000018834,1.0259573574,0.2317260944
9479,2.0000018834,1.0259573574,0.2317260944
9480,2.0000018834,1.0259573574,0.2317260944
9481,2.0000018834,1.0259573574,0.2317260944
9482,2.0000018834,1.0259573574,0.2317260944
9483,2.0000018834,1.0259573574,0.2317260944
9484,2.0000018834,1.0259573574,0.2317260944
9485,2.0000018834,1.0259573574,0.2317260944
9486,2.0000018834,1.0259573574,0.2317260944
9487,2.0000018834,1.0259573574,0.2317260944
9488,2.0000018834,1.0259573574,0.2317260944
9489,2.0000018834,1.0259573574,0.2317260944
9490,2.0000018834,1.0259573574,0.2317260944
9491,2.0000018834,1.0259573574,0.2317260944
9492,2.0000018834,1.0259573574,0.2317260944
9493,2.0000018834,1.0259573574,0.2317260944
9494,2.0000018834,1.0259573574,0.2317260944
9495,2.0000018834,1.0259573574,0.2317260944
9496,2.0000018834,1.0259573574,0.2317260944
9497,2.0000018834,1.0259573574,0.2317260944
9498,2.0000018834,1.0259573574,0.2317260944
9499,2.0000018834,1.0259573574,0.2317260944
9500,2.0000018834,1.0259573574,0.2317260944
9501,2.0000018834,1.0259573574,0.2317260944
9502,2.0000018834,1.0259573574,0.2317260944
9503,2.0000018834,1.0259573574,0.2317260944
9504,2.0000018834,1.0259573574,0.2317260944
9505,2.0000018834,1.0259573574,0.2317260944
9506,2.0000018834,1.0259573574,0.2317260944
9507,2.0000018834,1.0259573574,0.2317260944
9508,2.0000018834,1.0259573574,0.2317260944
9509,2.0000018834,1.0259573574,0.2317260944
9510,2.0000018834,1.0259573574,0.2317260944
9511,2.0000018834,1.0259573574,0.2317260944
9512,2.0000018834,1.0259573574,0.2317260944
9513,2.0000018834,1.0259573574,0.2317260944
9514,2.0000018834,1.0259573574,0.2317260944
9515,2.0000018834,1.0259573574,0.2317260944
9516,2.0000018834,1.0259573574,0.2317260944
9517,2.0000018834,1.0259573574,0.2317260944
9518,2.0000018834,1.0259573574,0.2317260944
9519,2.0000018834,1.0259573574,0.2317260944
9520,2.0000018834,1.0259573574,0.2317260944
9521,2.0000018834,1.0259573574,0.2317260944
9522,2.0000018834,1.0259573574,0.2317260944
9523,2.0000018834,1.0259573574,0.2317260944
9524,2.0000018834,1.0259573574,0.2317260944
9525,2.0000018834,1.0259573574,0.2317260944
9526,2.0000018834,1.0259573574,0.2317260944
9527,2.0000018834,1.0259573574,0.2317260944
9528,2.0000018834,1.0259573574,0.2317260944
9529,2.0000018834,1.0259573574,0.2317260944
9530,2.0000018834,1.0259573574,0.2317260944
9531,2.0000018834,1.0259573574,0.2317260944
9532,2.0000018834,1.0259573574,0.2317260944
9533,2.0000018834,1.0259573574,0.2317260944
9534,2.0000018834,1.0259573574,0.2317260944
9535,2.0000018834,1.0259573574,0.2317260944
9536,2.0000018834,1.0259573574,0.2317260944
9537,2.0000018834,1.0259573574,0.2317260944
9538,2.0000018834,1.0259573574,0.2317260944
9539,2.0000018834,1.0259573574,0.2317260944
9540,2.0000018834,1.0259573574,0.2317260944
9541,2.0000018834,1.0259573574,0.2317260944
9542,2.0000018834,1.0259573574,0.2317260944
9543,2.0000018834,1.0259573574,0.2317260944
9544,2.0000018834,1.0259573574,0.2317260944
9545,2.0000018834,1.0259573574,0.2317260944
9546,2.0000018834,1.0259573574,0.2317260944
9547,2.0000018834,1.0259573574,0.2317260944
9548,2.0000018834,1.0259573574,0.2317260944
9549,2.0000018834,1.0259573574,0.2317260944
9550,2.0000018834,1.0259573574,0.2317260944
9551,2.0000018834,1.0259573574,0.2317260944
9552,2.0000018834,1.0259573574,0.2317260944
9553,2.0000018834,1.0259573574,0.2317260944
9554,2.0000018834,1.0259573574,0.2317260944
9555,2.0000018834,1.0259573574,0.2317260944
9556,2.0000018834,1.0259573574,0.2317260944
9557,2.0000018834,1.0259573574,0.2317260944
9558,2.0000018834,1.0259573574,0.2317260944
9559,2.0000018834,1.0259573574,0.2317260944
9560,2.0000018834,1.0259573574,0.2317260944
9561,2.0000018834,1.0259573574,0.2317260944
9562,2.0000018834,1.0259573574,0.2317260944
9563,2.0000018834,1.0259573574,0.2317260944
9564,2.0000018834,1.0259573574,0.2317260944
9565,2.0000018834,1.0259573574,0.2317260944
9566,2.0000018834,1.0259573574,0.2317260944
9567,2.0000018834,1.0259573574,0.2317260944
9568,2.0000018834,1.0259573574,0.2317260944
9569,2.0000018834,1.0259573574,0.2317260944
9570,2.0000018834,1.0259573574,0.2317260944
9571,2.0000018834,1.0259573574,0.2317260944
9572,2.0000018834,1.0259573574,0.2317260944
9573,2.0000018834,1.0259573574,0.2317260944
9574,2.0000018834,1.0259573574,0.2317260944
9575,2.0000018834,1.0259573574,0.2317260944
9576,2.0000018834,1.0259573574,0.2317260944
9577,2.0000018834,1.0259573574,0.2317260944
9578,2.0000018834,1.0259573574,0.2317260944
9579,2.0000018834,1.0259573574,0.2317260944
9580,2.0000018834,1.0259573574,0.2317260944
9581,2.0000018834,1.0259573574,0.2317260944
9582,2.0000018834,1.0259573574,0.2317260944
9583,2.0000018834,1.0259573574,0.2317260944
9584,2.0000018834,1.0259573574,0.2317260944
9585,2.0000018834,1.0259573574,0.2317260944
9586,2.0000018834,1.0259573574,0.2317260944
9587,2.0000018834,1.0259573574,0.2317260944
9588,2.0000018834,1.0259573574,0.2317260944
9589,2.0000018834,1.0259573574,0.2317260944
9590,2.0000018834,1.0259573574,0.2317260944
9591,2.0000018834,1.0259573574,0.2317260944
9592,2.0000018834,1.0259573574,0.2317260944
9593,2.0000018834,1.0259573574,0.2317260944
9594,2.0000018834,1.0259573574,0.2317260944
9595,2.0000018834,1.0259573574,0.2317260944
9596,2.0000018834,1.0259573574,0.2317260944
9597,2.0000018834,1.0259573574,0.2317260944
9598,2.0000018834,1.0259573574,0.2317260944
9599,2.0000018834,1.0259573574,0.2317260944
9600,2.0000018834,1.0259573574,0.2317260944
9601,2.0000018834,1.0259573574,0.2317260944
9602,2.0000018834,1.0259573574,0.2317260944
9603,2.0000018834,1.0259573574,0.2317260944
9604,2.0000018834,1.0259573574,0.2317260944
9605,2.0000018834,1.0259573574,0.2317260944
9606,2.0000018834,1.0259573574,0.2317260944
9607,2.0000018834,1.0259573574,0.2317260944
9608,2.0000018834,1.0259573574,0.2317260944
9609,2.0000018834,1.0259573574,0.2317260944
9610,2.0000018834,1.0259573574,0.2317260944
9611,2.0000018834,1.0259573574,0.2317260944
9612,2.0000018834,1.0259573574,0.2317260944
9613,2.0000018834,1.0259573574,0.2317260944
9614,2.0000018834,1.0259573574,0.2317260944
9615,2.0000018834,1.0259573574,0.2317260944
9616,2.0000018834,1.0259573574,0.2317260944
9617,2.0000018834,1.0259573574,0.2317260944
9618,2.0000018834,1.0259573574,0.2317260944
9619,2.0000018834,1.0259573574,0.2317260944
9620,2.0000018834,1.0259573574,0.2317260944
9621,2.0000018834,1.0259573574,0.2317260944
9622,2.0000018834,1.0259573574,0.2317260944
9623,2.0000018834,1.0259573574,0.2317260944
9624,2.0000018834,1.0259573574,0.2317260944
9625,2.0000018834,1.0259573574,0.2317260944
9626,2.0000018834,1.0259573574,0.2317260944
9627,2.0000018834,1.0259573574,0.2317260944
9628,2.0000018834,1.0259573574,0.2317260944
9629,2.0000018834,1.0259573574,0.2317260944
9630,2.0000018834,1.0259573574,0.2317260944
9631,2.0000018834,1.0259573574,0.2317260944
9632,2.0000018834,1.0259573574,0.2317260944
9633,2.0000018834,1.0259573574,0.2317260944
9634,2.0000018834,1.0259573574,0.2317260944
9635,2.0000018834,1.0259573574,0.2317260944
9636,2.0000018834,1.0259573574,0.2317260944
9637,2.0000018834,1.0259573574,0.2317260944
9638,2.0000018834,1.0259573574,0.2317260944
9639,2.0000018834,1.0259573574,0.2317260944
9640,2.0000018834,1.0259573574,0.2317260944
9641,2.0000018834,1.0259573574,0.2317260944
9642,2.0000018834,1.0259573574,0.2317260944
9643,2.0000018834,1.0259573574,0.2317260944
9644,2.0000018834,1.0259573574,0.2317260944
9645,2.0000018834,1.0259573574,0.2317260944
9646,2.0000018834,1.0259573574,0.2317260944
9647,2.0000018834,1.0259573574,0.2317260944
9648,2.0000018834,1.0259573574,0.2317260944
9649,2.0000018834,1.0259573574,0.2317260944
9650,2.0000018834,1.0259573574,0.2317260944
9651,2.0000018834,1.0259573574,0.2317260944
9652,2.0000018834,1.0259573574,0.2317260944
9653,2.0000018834,1.0259573574,0.2317260944
9654,2.0000018834,1.0259573574,0.2317260944
9655,2.0000018834,1.0259573574,0.2317260944
9656,2.0000018834,1.0259573574,0.2317260944
9657,2.0000018834,1.0259573574,0.2317260944
9658,2.0000018834,1.0259573574,0.2317260944
9659,2.0000018834,1.0259573574,0.2317260944
9660,2.0000018834,1.0259573574,0.2317260944
9661,2.0000018834,1.0259573574,0.2317260944
9662,2.0000018834,1.0259573574,0.2317260944
9663,2.0000018834,1.0259573574,0.2317260944
9664,2.0000018834,1.0259573574,0.2317260944
9665,2.0000018834,1.0259573574,0.2317260944
9666,2.0000018834,1.0259573574,0.2317260944
9667,2.0000018834,1.0259573574,0.2317260944
9668,2.0000018834,1.0259573574,0.2317260944
9669,2.0000018834,1.0259573574,0.2317260944
9670,2.0000018834,1.0259573574,0.2317260944
9671,2.0000018834,1.0259573574,0.2317260944
9672,2.0000018834,1.0259573574,0.2317260944
9673,2.0000018834,1.0259573574,0.2317260944
9674,2.0000018834,1.0259573574,0.2317260944
9675,2.0000018834,1.0259573574,0.2317260944
9676,2.0000018834,1.0259573574,0.2317260944
9677,2.0000018834,1.0259573574,0.2317260944
9678,2.0000018834,1.0259573574,0.2317260944
9679,2.0000018834,1.0259573574,0.2317260944
9680,2.0000018834,1.0259573574,0.2317260944
9681,2.0000018834,1.0259573574,0.2317260944
9682,2.0000018834,1.0259573574,0.2317260944
9683,2.0000018834,1.0259573574,0.2317260944
9684,2.0000018834,1.0259573574,0.2317260944
9685,2.0000018834,1.0259573574,0.2317260944
9686,2.0000018834,1.0259573574,0.2317260944
9687,2.0000018834,1.0259573574,0.2317260944
9688,2.0000018834,1.0259573574,0.2317260944
9689,2.0000018834,1.0259573574,0.2317260944
9690,2.0000018834,1.0259573574,0.2317260944
9691,2.0000018834,1.0259573574,0.2317260944
9692,2.0000018834,1.0259573574,0.2317260944
9693,2.0000018834,1.0259573574,0.2317260944
9694,2.0000018834,1.0259573574,0.2317260944
9695,2.0000018834,1.0259573574,0.2317260944
9696,2.0000018834,1.0259573574,0.2317260944
9697,2.0000018834,1.0259573574,0.2317260944
9698,2.0000018834,1.0259573574,0.2317260944
9699,2.0000018834,1.0259573574,0.2317260944
9700,2.0000018834,1.0259573574,0.2317260944
9701,2.0000018834,1.0259573574,0.2317260944
9702,2.0000018834,1.0259573574,0.2317260944
9703,2.0000018834,1.0259573574,0.2317260944
9704,2.0000018834,1.0259573574,0.2317260944
9705,2.0000018834,1.0259573574,0.2317260944
9706,2.0000018834,1.0259573574,0.2317260944
9707,2.0000018834,1.0259573574,0.2317260944
9708,2.0000018834,1.0259573574,0.2317260944
9709,2.0000018834,1.0259573574,0.2317260944
9710,2.0000018834,1.0259573574,0.2317260944
9711,2.0000018834,1.0259573574,0.2317260944
9712,2.0000018834,1.0259573574,0.2317260944
9713,2.0000018834,1.0259573574,0.2317260944
9714,2.0000018834,1.0259573574,0.2317260944
9715,2.0000018834,1.0259573574,0.2317260944
9716,2.0000018834,1.0259573574,0.2317260944
9717,2.0000018834,1.0259573574,0.2317260944
9718,2.0000018834,1.0259573574,0.2317260944
9719,2.0000018834,1.0259573574,0.2317260944
9720,2.0000018834,1.0259573574,0.2317260944
9721,2.0000018834,1.0259573574,0.2317260944
9722,2.0000018834,1.0259573574,0.2317260944
9723,2.0000018834,1.0259573574,0.2317260944
9724,2.0000018834,1.0259573574,0.2317260944
9725,2.0000018834,1.0259573574,0.2317260944
9726,2.0000018834,1.0259573574,0.2317260944
9727,2.0000018834,1.0259573574,0.2317260944
9728,2.0000018834,1.0259573574,0.2317260944
9729,2.0000018834,1.0259573574,0.2317260944
9730,2.0000018834,1.0259573574,0.2317260944
9731,2.0000018834,1.0259573574,0.2317260944
9732,2.0000018834,1.0259573574,0.2317260944
9733,2.0000018834,1.0259573574,0.2317260944
9734,2.0000018834,1.0259573574,0.2317260944
9735,2.0000018834,1.0259573574,0.2317260944
9736,2.0000018834,1.0259573574,0.2317260944
9737,2.0000018834,1.0259573574,0.2317260944
9738,2.0000018834,1.0259573574,0.2317260944
9739,2.0000018834,1.0259573574,0.2317260944
9740,2.0000018834,1.0259573574,0.2317260944
9741,2.0000018834,1.0259573574,0.2317260944
9742,2.0000018834,1.0259573574,0.2317260944
9743,2.0000018834,1.0259573574,0.2317260944
9744,2.0000018834,1.0259573574,0.2317260944
9745,2.0000018834,1.0259573574,0.2317260944
9746,2.0000018834,1.0259573574,0.2317260944
9747,2.0000018834,1.0259573574,0.2317260944
9748,2.0000018834,1.0259573574,0.2317260944
9749,2.0000018834,1.0259573574,0.2317260944
9750,2.0000018834,1.0259573574,0.2317260944
9751,2.0000018834,1.0259573574,0.2317260944
9752,2.0000018834,1.0259573574,0.2317260944
9753,2.0000018834,1.0259573574,0.2317260944
9754,2.0000018834,1.0259573574,0.2317260944
9755,2.0000018834,1.0259573574,0.2317260944
9756,2.0000018834,1.0259573574,0.2317260944
9757,2.0000018834,1.0259573574,0.2317260944
9758,2.0000018834,1.0259573574,0.2317260944
9759,2.0000018834,1.0259573574,0.2317260944
9760,2.0000018834,1.0259573574,0.2317260944
9761,2.0000018834,1.0259573574,0.2317260944
9762,2.0000018834,1.0259573574,0.2317260944
9763,2.0000018834,1.0259573574,0.2317260944
9764,2.0000018834,1.0259573574,0.2317260944
9765,2.0000018834,1.0259573574,0.2317260944
9766,2.0000018834,1.0259573574,0.2317260944
9767,2.0000018834,1.0259573574,0.2317260944
9768,2.0000018834,1.0259573574,0.2317260944
9769,2.0000018834,1.0259573574,0.2317260944
9770,2.0000018834,1.0259573574,0.2317260944
9771,2.0000018834,1.0259573574,0.2317260944
9772,2.0000018834,1.0259573574,0.2317260944
9773,2.0000018834,1.0259573574,0.2317260944
9774,2.0000018834,1.0259573574,0.2317260944
9775,2.0000018834,1.0259573574,0.2317260944
9776,2.0000018834,1.0259573574,0.2317260944
9777,2.0000018834,1.0259573574,0.2317260944
9778,2.0000018834,1.0259573574,0.2317260944
9779,2.0000018834,1.0259573574,0.2317260944
9780,2.0000018834,1.0259573574,0.2317260944
9781,2.0000018834,1.0259573574,0.2317260944
9782,2.0000018834,1.0259573574,0.2317260944
9783,2.0000018834,1.0259573574,0.2317260944
9784,2.0000018834,1.0259573574,0.2317260944
9785,2.0000018834,1.0259573574,0.2317260944
9786,2.0000018834,1.0259573574,0.2317260944
9787,2.0000018834,1.0259573574,0.2317260944
9788,2.0000018834,1.0259573574,0.2317260944
9789,2.0000018834,1.0259573574,0.2317260944
9790,2.0000018834,1.0259573574,0.2317260944
9791,2.0000018834,1.0259573574,0.2317260944
9792,2.0000018834,1.0259573574,0.2317260944
9793,2.0000018834,1.0259573574,0.2317260944
9794,2.0000018834,1.0259573574,0.2317260944
9795,2.0000018834,1.0259573574,0.2317260944
9796,2.0000018834,1.0259573574,0.2317260944
9797,2.0000018834,1.0259573574,0.2317260944
9798,2.0000018834,1.0259573574,0.2317260944
9799,2.0000018834,1.0259573574,0.2317260944
9800,2.0000018834,1.0259573574,0.2317260944
9801,2.0000018834,1.0259573574,0.2317260944
9802,2.0000018834,1.0259573574,0.2317260944
9803,2.0000018834,1.0259573574,0.2317260944
9804,2.0000018834,1.0259573574,0.2317260944
9805,2.0000018834,1.0259573574,0.2317260944
9806,2.0000018834,1.0259573574,0.2317260944
9807,2.0000018834,1.0259573574,0.2317260944
9808,2.0000018834,1.0259573574,0.2317260944
9809,2.0000018834,1.0259573574,0.2317260944
9810,2.0000018834,1.0259573574,0.2317260944
9811,2.0000018834,1.0259573574,0.2317260944
9812,2.0000018834,1.0259573574,0.2317260944
9813,2.0000018834,1.0259573574,0.2317260944
9814,2.0000018834,1.0259573574,0.2317260944
9815,2.0000018834,1.0259573574,0.2317260944
9816,2.0000018834,1.0259573574,0.2317260944
9817,2.0000018834,1.0259573574,0.2317260944
9818,2.0000018834,1.0259573574,0.2317260944
9819,2.0000018834,1.0259573574,0.2317260944
9820,2.0000018834,1.0259573574,0.2317260944
9821,2.0000018834,1.0259573574,0.2317260944
9822,2.0000018834,1.0259573574,0.2317260944
9823,2.0000018834,1.0259573574,0.2317260944
9824,2.0000018834,1.0259573574,0.2317260944
9825,2.0000018834,1.0259573574,0.2317260944
9826,2.0000018834,1.0259573574,0.2317260944
9827,2.0000018834,1.0259573574,0.2317260944
9828,2.0000018834,1.0259573574,0.2317260944
9829,2.0000018834,1.0259573574,0.2317260944
9830,2.0000018834,1.0259573574,0.2317260944
9831,2.0000018834,1.0259573574,0.2317260944
9832,2.0000018834,1.0259573574,0.2317260944
9833,2.0000018834,1.0259573574,0.2317260944
9834,2.0000018834,1.0259573574,0.2317260944
9835,2.0000018834,1.0259573574,0.2317260944
9836,2.0000018834,1.0259573574,0.2317260944
9837,2.0000018834,1.0259573574,0.2317260944
9838,2.0000018834,1.0259573574,0.2317260944
9839,2.0000018834,1.0259573574,0.2317260944
9840,2.0000018834,1.0259573574,0.2317260944
9841,2.0000018834,1.0259573574,0.2317260944
9842,2.0000018834,1.0259573574,0.2317260944
9843,2.0000018834,1.0259573574,0.2317260944
9844,2.0000018834,1.0259573574,0.2317260944
9845,2.0000018834,1.0259573574,0.2317260944
9846,2.0000018834,1.0259573574,0.2317260944
9847,2.0000018834,1.0259573574,0.2317260944
9848,2.0000018834,1.0259573574,0.2317260944
9849,2.0000018834,1.0259573574,0.2317260944
9850,2.0000018834,1.0259573574,0.2317260944
9851,2.0000018834,1.0259573574,0.2317260944
9852,2.0000018834,1.0259573574,0.2317260944
9853,2.0000018834,1.0259573574,0.2317260944
9854,2.0000018834,1.0259573574,0.2317260944
9855,2.0000018834,1.0259573574,0.2317260944
9856,2.0000018834,1.0259573574,0.2317260944
9857,2.0000018834,1.0259573574,0.2317260944
9858,2.0000018834,1.0259573574,0.2317260944
9859,2.0000018834,1.0259573574,0.2317260944
9860,2.0000018834,1.0259573574,0.2317260944
9861,2.0000018834,1.0259573574,0.2317260944
9862,2.0000018834,1.0259573574,0.2317260944
9863,2.0000018834,1.0259573574,0.2317260944
9864,2.0000018834,1.0259573574,0.2317260944
9865,2.0000018834,1.0259573574,0.2317260944
9866,2.0000018834,1.0259573574,0.2317260944
9867,2.0000018834,1.0259573574,0.2317260944
9868,2.0000018834,1.0259573574,0.2317260944
9869,2.0000018834,1.0259573574,0.2317260944
